Date Live,Game ID,Grid Key,Answer Key,QA Link,Name,DB status,TS Difficulty Rating,Size,Dupe?,QA?,Notes,Win Rate Overall,New Player Win Rate,India WR,India NPWR
12/25,239,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 2, 2, 2, 2, 2, 2, 0, 0, 3, 3, 2, 2, 2, 2, 0, 0, 5, 5, 3, 3, 2, 2, 0, 0, 5, 5, 4, 8, 3, 3, 2, 0, 5, 5, 5, 4, 8, 3, 3, 3, 7, 5, 5, 5, 4, 8, 8, 8, 8, 7, 7, 7, 4, 4, 4, 1, 1, 8, 7, 4, 4, 4, 4, 4, 4, 1, 1]","[8, 13, 20, 33, 39, 50, 54, 70, 73]",https://www.linkedin.com/games/queens/?puzzleId=239,Christmas Tree,DB Game is good,3 - Easy-Medium,9x9,Unique,TRUE,,,,,
12/26,240,"[2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 0, 0, 0, 2, 1, 2, 1, 3, 4, 4, 0, 2, 1, 2, 2, 3, 4, 4, 5, 2, 2, 2, 2, 3, 4, 4, 5, 2, 2, 2, 6, 3, 6, 7, 5, 7, 2, 2, 6, 6, 6, 7, 7, 7, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[7, 12, 18, 29, 35, 41, 54, 56]",https://www.linkedin.com/games/queens/?puzzleId=240,Pascal's Law,DB Game is good,3 - Easy-Medium,8x8,Unique,TRUE,,,,,
12/27,241,"[0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 3, 1, 1, 1, 1, 2, 0, 3, 3, 4, 4, 4, 1, 2, 2, 2, 4, 4, 5, 1, 1, 2, 2, 2, 4, 5, 5, 6, 6, 2, 2, 2, 4, 2, 6, 6, 7, 2, 2, 2, 2, 2, 6, 7, 7, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 11, 17, 28, 38, 42, 53, 63]",https://www.linkedin.com/games/queens/?puzzleId=241,A Flock of Birds,DB Game is good,4 - Medium,8x8,Unique,TRUE,,,,,
12/28,242,"[0, 0, 0, 1, 1, 1, 7, 7, 7, 7, 0, 0, 0, 0, 1, 1, 1, 1, 3, 7, 0, 0, 2, 2, 2, 2, 2, 3, 3, 3, 4, 0, 2, 2, 2, 2, 2, 2, 3, 6, 4, 4, 2, 2, 2, 2, 2, 2, 6, 6, 4, 4, 2, 2, 2, 2, 2, 2, 6, 6, 5, 4, 2, 2, 2, 2, 2, 2, 8, 6, 5, 5, 2, 2, 2, 2, 2, 2, 8, 6, 5, 5, 5, 9, 9, 8, 8, 8, 8, 9, 5, 5, 5, 9, 9, 9, 9, 9, 9, 9]","[6, 14, 27, 31, 49, 50, 63, 78, 82, 95]",https://www.linkedin.com/games/queens/?puzzleId=242,Void 2,DB Game is good,4 - Medium,10x10,Unique,TRUE,,,,,
12/29,243,"[0, 9, 9, 9, 9, 2, 2, 2, 2, 2, 0, 7, 7, 7, 9, 2, 6, 6, 2, 2, 0, 1, 1, 7, 9, 2, 2, 6, 6, 2, 0, 0, 1, 1, 9, 2, 2, 6, 2, 2, 5, 5, 5, 1, 9, 2, 2, 6, 8, 2, 9, 9, 5, 9, 9, 2, 2, 6, 8, 2, 9, 9, 5, 9, 9, 2, 2, 4, 8, 8, 9, 9, 9, 9, 9, 2, 2, 4, 4, 8, 9, 9, 9, 9, 9, 2, 3, 3, 4, 4, 9, 9, 9, 9, 9, 2, 2, 3, 3, 3]","[0, 12, 28, 33, 41, 55, 67, 79, 86, 94]",https://www.linkedin.com/games/queens/?puzzleId=243,Two Halves,DB Game is good,5 - Medium-Hard,10x10,Unique,TRUE,,,,,
12/30,244,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 2, 2, 1, 0, 0, 0, 3, 3, 2, 2, 1, 0, 0, 0, 3, 3, 1, 1, 1, 1, 1, 4, 5, 5, 1, 1, 6, 6, 1, 1, 5, 5, 1, 1, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 7, 7, 7, 1]","[2, 15, 20, 25, 35, 45, 48, 62]",https://www.linkedin.com/games/queens/?puzzleId=244,Rectangles,DB Game is good,1 - Very Easy,8x8,Unique,TRUE,,,,,
12/31,245,"[8, 8, 8, 8, 8, 10, 10, 10, 2, 2, 2, 8, 8, 8, 8, 8, 10, 3, 10, 2, 4, 2, 8, 8, 7, 7, 7, 10, 3, 10, 4, 4, 2, 8, 8, 8, 8, 7, 10, 3, 10, 4, 2, 2, 8, 8, 7, 7, 7, 10, 10, 10, 2, 2, 2, 8, 8, 7, 6, 6, 6, 5, 0, 5, 2, 2, 8, 8, 7, 7, 7, 6, 5, 0, 5, 2, 2, 8, 8, 8, 6, 6, 6, 5, 5, 5, 2, 8, 8, 9, 8, 6, 1, 1, 1, 1, 5, 2, 8, 9, 9, 8, 6, 6, 6, 1, 1, 5, 2, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[5, 20, 24, 39, 54, 58, 73, 78, 92, 107, 110]",https://www.linkedin.com/games/queens/?puzzleId=245,2024,DB Game is good,3 - Easy-Medium,11x11,Unique,TRUE,,,,,
1/1,246,"[2, 5, 5, 5, 9, 3, 3, 3, 9, 4, 4, 2, 2, 2, 5, 9, 3, 1, 3, 9, 6, 4, 10, 5, 5, 5, 9, 3, 1, 3, 9, 6, 4, 10, 5, 9, 9, 9, 3, 1, 3, 9, 6, 4, 10, 5, 5, 5, 9, 3, 3, 3, 9, 6, 6, 10, 10, 9, 9, 9, 9, 9, 9, 9, 9, 6, 10, 9, 9, 8, 8, 8, 9, 0, 0, 0, 7, 10, 10, 9, 9, 9, 8, 9, 0, 7, 7, 7, 10, 9, 9, 8, 8, 8, 9, 0, 0, 0, 7, 10, 10, 9, 8, 9, 9, 9, 9, 9, 0, 7, 10, 10, 9, 8, 8, 8, 9, 0, 0, 0, 7]","[9, 13, 28, 34, 49, 65, 69, 85, 88, 103, 117]",https://www.linkedin.com/games/queens/?puzzleId=246,2025,DB Game is good,6 - Hard,11x11,Unique,TRUE,,,,,
1/2,247,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 2, 2, 2, 2, 2, 2, 1, 0, 2, 3, 3, 3, 3, 2, 1, 0, 4, 5, 3, 3, 3, 2, 1, 0, 4, 5, 6, 3, 3, 7, 1, 0, 4, 5, 6, 6, 3, 7, 1, 0, 4, 4, 4, 7, 7, 7, 1, 0, 0, 0, 0, 0, 1, 1, 1]","[0, 11, 21, 26, 38, 44, 49, 63]",https://www.linkedin.com/games/queens/?puzzleId=247,Crate,DB Game is good,3 - Easy-Medium,8x8,Unique,TRUE,,,,,
1/3,248,"[7, 7, 7, 1, 1, 1, 1, 1, 1, 2, 7, 3, 1, 5, 1, 4, 1, 5, 2, 3, 3, 1, 5, 1, 4, 1, 5, 2, 2, 3, 1, 5, 4, 4, 4, 5, 2, 2, 2, 1, 5, 5, 5, 5, 5, 2, 6, 2, 1, 1, 1, 1, 1, 1, 6, 6, 2, 2, 2, 2, 8, 8, 8, 6, 0, 0, 0, 8, 2, 8, 8, 8, 0, 0, 0, 8, 8, 8, 8, 8, 8]","[0, 16, 20, 33, 40, 46, 59, 66, 80]",https://www.linkedin.com/games/queens/?puzzleId=248,Queen's Crown 2,DB Game is good,4 - Medium,9x9,Unique,TRUE,,,,,
1/4,249,"[0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0, 1, 1, 1, 1, 3, 3, 3, 4, 2, 0, 1, 1, 3, 3, 3, 3, 4, 4, 5, 6, 1, 1, 3, 3, 8, 8, 4, 8, 5, 6, 1, 3, 3, 3, 8, 8, 8, 8, 5, 6, 7, 7, 3, 8, 8, 9, 9, 9, 5, 6, 7, 3, 3, 8, 9, 9, 9, 9, 5, 6, 7, 3, 8, 8, 9, 9, 9, 9, 5, 6, 7, 8, 8, 8, 8, 9, 9, 9, 5, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5]","[8, 13, 20, 37, 44, 52, 66, 79, 85, 91]",https://www.linkedin.com/games/queens/?puzzleId=249,Framework,DB Game is good,5 - Medium-Hard,10x10,Unique,TRUE,,,,,
1/5,250,"[5, 5, 5, 5, 9, 9, 9, 9, 9, 9, 9, 5, 3, 3, 3, 9, 2, 2, 2, 2, 4, 9, 5, 5, 5, 3, 0, 0, 0, 2, 2, 4, 4, 5, 3, 3, 3, 0, 2, 2, 2, 2, 4, 4, 5, 3, 6, 6, 0, 0, 0, 7, 7, 7, 4, 5, 3, 3, 3, 8, 8, 0, 7, 1, 7, 4, 5, 5, 5, 5, 0, 0, 0, 7, 1, 7, 4, 5, 5, 10, 5, 5, 5, 5, 7, 1, 7, 4, 5, 5, 10, 10, 10, 5, 5, 7, 7, 7, 10, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 5, 5, 5, 5, 5, 5, 5, 5, 10, 10, 10]","[9, 12, 26, 39, 46, 60, 74, 87, 95, 102, 110]",https://www.linkedin.com/games/queens/?puzzleId=250,250,DB Game is good,6 - Hard,11x11,Unique,TRUE,,,,,
1/6,251,"[0, 1, 1, 1, 2, 2, 2, 0, 0, 3, 1, 2, 2, 2, 0, 0, 3, 3, 2, 2, 2, 0, 0, 4, 4, 4, 2, 2, 0, 0, 0, 5, 5, 2, 2, 0, 0, 0, 5, 5, 2, 2, 0, 0, 0, 6, 6, 6, 2]","[1, 13, 16, 25, 28, 38, 47]",https://www.linkedin.com/games/queens/?puzzleId=251,Perfect Cut,DB Game is good,1 - Very Easy,7x7,Unique,TRUE,,,,,
1/7,252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 0, 0, 0, 1, 1, 1, 1, 2, 0, 0, 1, 1, 3, 3, 1, 1, 0, 1, 1, 3, 3, 3, 4, 1, 1, 1, 5, 5, 3, 3, 4, 4, 1, 6, 5, 5, 3, 3, 7, 4, 4, 6, 6, 5, 3, 3, 7, 7, 7]","[1, 12, 22, 27, 37, 42, 48, 63]",https://www.linkedin.com/games/queens/?puzzleId=252,Bridge,DB Game is good,2 - Easy,8x8,Unique,TRUE,,,,,
1/8,253,"[0, 1, 1, 1, 1, 2, 2, 2, 0, 1, 3, 3, 3, 3, 4, 2, 0, 1, 3, 4, 4, 4, 4, 5, 0, 0, 3, 3, 3, 3, 5, 5, 6, 6, 3, 7, 7, 7, 7, 5, 6, 6, 3, 7, 6, 6, 6, 6, 6, 6, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[6, 9, 20, 24, 39, 43, 53, 58]",https://www.linkedin.com/games/queens/?puzzleId=253,E for Easy?,DB Game is good,3 - Easy-Medium,8x8,Unique,TRUE,,,,,
1/9,254,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 5, 5, 5, 5, 6, 2, 2, 2, 6, 5, 5, 5, 5, 6, 6, 2, 6, 6, 3, 3, 5, 4, 4, 6, 6, 6, 1, 1, 3, 4, 4, 0, 0, 6, 1, 1, 3, 3, 8, 4, 4, 0, 7, 1, 3, 3, 3, 8, 4, 4, 0, 7, 1, 3, 3, 3, 8, 8, 8, 3, 3, 3, 3, 3, 3]","[7, 11, 23, 35, 42, 48, 55, 67, 72]",https://www.linkedin.com/games/queens/?puzzleId=254,A Bright Idea,DB Game is good,3 - Easy-Medium,9x9,Unique,TRUE,,,,,
1/10,255,"[7, 7, 7, 1, 1, 2, 2, 2, 7, 3, 4, 4, 1, 1, 3, 2, 7, 3, 3, 4, 4, 3, 3, 2, 7, 3, 3, 3, 4, 3, 3, 5, 7, 3, 3, 3, 3, 3, 3, 5, 7, 3, 6, 6, 6, 6, 3, 5, 0, 6, 6, 6, 6, 6, 6, 5, 0, 0, 0, 0, 5, 5, 5, 5]","[2, 13, 23, 28, 33, 43, 48, 62]",https://www.linkedin.com/games/queens/?puzzleId=255,Leaking Roof,DB Game is good,4 - Medium,8x8,Unique,TRUE,,,,,
1/11,256,"[4, 4, 4, 4, 4, 6, 6, 6, 4, 4, 0, 0, 4, 4, 6, 6, 8, 4, 4, 0, 0, 0, 4, 4, 8, 8, 4, 4, 7, 3, 4, 4, 4, 8, 8, 4, 7, 7, 3, 3, 4, 4, 4, 4, 4, 7, 7, 3, 3, 4, 1, 2, 2, 2, 4, 5, 5, 5, 4, 1, 1, 2, 2, 4, 5, 5, 4, 4, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[5, 10, 25, 29, 36, 53, 57, 69, 76]",https://www.linkedin.com/games/queens/?puzzleId=256,P Pentominoes,DB Game is good,4 - Medium,9x9,Unique,TRUE,,,,,
1/12,257,"[2, 2, 2, 2, 2, 4, 4, 8, 8, 8, 2, 2, 2, 2, 2, 4, 2, 2, 2, 8, 2, 2, 3, 2, 2, 4, 2, 2, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 2, 7, 2, 2, 5, 5, 5, 2, 2, 6, 2, 7, 9, 9, 9, 5, 9, 9, 9, 6, 7, 7, 9, 9, 9, 9, 9, 9, 9, 6, 6, 9, 9, 9, 9, 9, 9, 1, 9, 9, 9, 9, 9, 9, 9, 0, 1, 1, 9, 9, 9, 9, 9, 9, 0, 0, 0, 1, 9, 9, 9, 9]","[7, 10, 25, 31, 49, 53, 68, 76, 84, 92]",https://www.linkedin.com/games/queens/?puzzleId=257,LT Pairs,DB Game is good,4 - Medium,10x10,Unique,TRUE,,,,,
1/13,258,"[0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 0, 1, 1, 1, 0, 0, 0, 3, 3, 1, 4, 0, 0, 3, 3, 4, 4, 4, 0, 5, 3, 3, 4, 6, 4, 5, 5, 5, 3, 4, 4, 4, 5, 5, 5, 3, 3, 4, 4]","[4, 8, 17, 21, 33, 37, 48]",https://www.linkedin.com/games/queens/?puzzleId=258,Pointers,DB Game is good,1 - Very Easy,7x7,Unique,TRUE,,,,,
1/14,259,"[4, 4, 1, 2, 2, 1, 1, 3, 4, 4, 1, 1, 2, 1, 3, 3, 1, 1, 1, 1, 2, 1, 3, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 5, 5, 1, 1, 1, 1, 1, 5, 5, 1, 1, 6, 1, 1, 1, 1, 1, 1, 1, 6, 6, 6, 1, 7, 7, 7, 7]","[3, 9, 22, 28, 34, 45, 48, 63]",https://www.linkedin.com/games/queens/?puzzleId=259,Tetromino Set,DB Game is good,2 - Easy,8x8,Unique,TRUE,,,,,
1/15,260,"[8, 8, 8, 8, 0, 0, 5, 5, 5, 8, 8, 8, 8, 0, 2, 2, 5, 5, 8, 8, 8, 8, 0, 2, 4, 5, 5, 8, 8, 8, 8, 0, 2, 4, 4, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 1, 6, 6, 6, 7, 8, 8, 8, 8, 1, 6, 6, 7, 7, 8, 8, 8, 8, 1, 1, 1, 3, 7, 8, 8, 8, 8, 1, 3, 3, 3, 7, 8, 8, 8, 8]","[8, 15, 22, 34, 41, 46, 57, 63, 74]",https://www.linkedin.com/games/queens/?puzzleId=260,One or More Puzzles?,DB Game is good,3 - Easy-Medium,9x9,Unique,TRUE,,,,,
1/16,261,"[2, 2, 1, 0, 0, 1, 1, 1, 2, 1, 1, 0, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 1, 5, 5, 1, 1, 1, 4, 1, 1, 1, 5, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 4, 1, 6, 6, 1, 7, 7, 1, 4, 1, 1, 6, 1, 1, 7, 1]","[1, 11, 23, 28, 32, 45, 50, 62]",https://www.linkedin.com/games/queens/?puzzleId=261,Pinocchio is Lying,DB Game is good,3 - Easy-Medium,8x8,Unique,TRUE,,,,,
1/17,262,"[8, 1, 1, 1, 1, 1, 1, 1, 1, 8, 2, 2, 3, 3, 3, 3, 3, 1, 8, 2, 4, 4, 4, 4, 5, 3, 1, 8, 6, 4, 4, 4, 4, 5, 3, 1, 8, 6, 6, 4, 4, 4, 5, 5, 1, 8, 7, 6, 6, 4, 4, 5, 0, 1, 8, 7, 6, 6, 5, 5, 5, 0, 1, 8, 7, 7, 6, 6, 6, 0, 0, 1, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[8, 14, 19, 31, 42, 48, 61, 65, 72]",https://www.linkedin.com/games/queens/?puzzleId=262,Surrounded,DB Game is good,4 - Medium,9x9,Unique,TRUE,,,,,
1/18,263,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 8, 4, 2, 2, 2, 1, 1, 1, 8, 8, 8, 4, 2, 2, 1, 1, 1, 1, 1, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 7, 1, 1, 1, 1, 1, 9, 9, 1, 1, 1, 1, 0, 0, 1, 1, 3, 9, 1, 1, 5, 5, 0, 0, 0, 3, 3, 9, 9, 9, 9, 5, 0, 3, 3, 3, 6, 6, 9, 9, 5, 5, 0, 0, 3, 6, 6, 6, 9, 5, 5, 5]","[7, 15, 22, 36, 48, 54, 60, 79, 81, 93]",https://www.linkedin.com/games/queens/?puzzleId=263,American Eagle,DB Game is good,4 - Medium,10x10,Unique,TRUE,,,,,
1/19,264,"[0, 0, 0, 1, 1, 2, 2, 2, 2, 3, 2, 0, 0, 1, 2, 2, 2, 2, 9, 3, 2, 2, 0, 2, 2, 2, 2, 9, 9, 9, 2, 2, 2, 2, 5, 5, 2, 2, 9, 9, 2, 2, 2, 5, 5, 5, 5, 2, 2, 9, 8, 2, 2, 5, 5, 5, 5, 2, 2, 2, 8, 8, 2, 2, 5, 5, 2, 2, 2, 2, 8, 8, 8, 2, 2, 2, 2, 7, 2, 2, 6, 6, 2, 2, 2, 2, 7, 7, 7, 2, 6, 2, 2, 2, 2, 4, 7, 7, 7, 7]","[4, 19, 22, 38, 46, 50, 63, 77, 81, 95]",https://www.linkedin.com/games/queens/?puzzleId=264,Egypt,DB Game is good,4 - Medium,10x10,Unique,TRUE,,,,,
1/20,265,"[0, 1, 1, 1, 1, 1, 2, 0, 0, 1, 1, 1, 2, 2, 0, 0, 1, 1, 1, 2, 2, 0, 0, 3, 3, 3, 2, 4, 0, 0, 0, 3, 5, 5, 4, 0, 0, 6, 6, 6, 5, 5, 0, 0, 0, 6, 5, 5, 5]","[1, 12, 14, 24, 34, 37, 46]",https://www.linkedin.com/games/queens/?puzzleId=265,Triple T,DB Game is good,1 - Very Easy,7x7,Unique,TRUE,,,,,
1/21,266,"[0, 0, 0, 1, 2, 3, 3, 3, 4, 0, 1, 1, 2, 2, 2, 3, 4, 4, 4, 1, 2, 2, 2, 3, 4, 4, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 2, 6, 6, 7, 5, 2, 2, 2, 2, 6, 7, 7, 5, 5, 5, 2, 2, 6, 6, 7]","[6, 9, 19, 24, 36, 47, 53, 58]",https://www.linkedin.com/games/queens/?puzzleId=266,Well-defined Problem,DB Game is good,2 - Easy,8x8,Unique,TRUE,,,,,
1/22,267,"[4, 4, 4, 1, 2, 2, 2, 5, 5, 8, 4, 1, 1, 2, 2, 5, 5, 5, 8, 1, 1, 0, 0, 0, 0, 8, 5, 8, 8, 1, 1, 8, 8, 8, 8, 5, 8, 8, 8, 1, 8, 6, 8, 8, 5, 8, 8, 8, 8, 8, 6, 6, 8, 8, 8, 8, 8, 7, 7, 7, 6, 6, 8, 8, 8, 3, 3, 3, 6, 6, 8, 8, 8, 3, 3, 3, 3, 6, 8, 8, 8]","[0, 13, 24, 29, 44, 50, 57, 70, 73]",https://www.linkedin.com/games/queens/?puzzleId=267,Opposite Arrows,DB Game is good,3 - Easy-Medium,9x9,Unique,TRUE,,,,,
1/23,268,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 5, 1, 1, 1, 5, 3, 1, 0, 4, 5, 1, 1, 1, 5, 3, 3, 4, 4, 5, 5, 1, 5, 5, 3, 3, 4, 2, 5, 5, 5, 5, 5, 3, 3, 2, 2, 6, 6, 5, 7, 7, 7, 7, 2, 6, 6, 6, 5, 7, 7, 7, 7, 2, 8, 8, 5, 5, 5, 7, 7, 7, 8, 8, 5, 5, 5, 5, 5, 7, 7]","[4, 16, 23, 28, 42, 48, 54, 65, 80]",https://www.linkedin.com/games/queens/?puzzleId=268,A Glass of Wine,DB Game is good,3 - Easy-Medium,9x9,Unique,TRUE,,,,,
1/24,269,"[0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 2, 2, 1, 0, 0, 1, 1, 2, 2, 1, 1, 0, 3, 3, 4, 4, 5, 5, 1, 0, 3, 3, 4, 4, 5, 5, 1, 6, 3, 7, 7, 4, 5, 1, 1, 6, 6, 7, 7, 1, 1, 1, 1, 6, 6, 7, 1, 1, 1, 1, 1]","[2, 13, 23, 28, 38, 41, 51, 56]",https://www.linkedin.com/games/queens/?puzzleId=269,Fixed Pile,DB Game is good,4 - Medium,8x8,Unique,TRUE,,,,,
1/25,270,"[0, 1, 2, 2, 2, 2, 2, 2, 3, 3, 1, 1, 1, 2, 2, 2, 4, 2, 3, 3, 2, 1, 2, 2, 2, 2, 4, 2, 3, 3, 2, 2, 2, 2, 4, 4, 4, 4, 4, 5, 2, 2, 2, 2, 2, 2, 4, 5, 5, 5, 2, 2, 2, 2, 9, 9, 4, 9, 9, 5, 2, 8, 2, 2, 9, 9, 9, 9, 7, 5, 8, 8, 8, 9, 9, 9, 9, 7, 7, 7, 6, 8, 6, 6, 9, 9, 9, 9, 7, 9, 6, 6, 6, 9, 9, 9, 9, 9, 9, 9]","[0, 12, 28, 36, 44, 59, 61, 77, 83, 95]",https://www.linkedin.com/games/queens/?puzzleId=270,Positive Thinking,DB Game is good,4 - Medium,10x10,Unique,TRUE,,,,,
1/26,271,"[0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 0, 3, 3, 1, 1, 4, 4, 3, 3, 2, 0, 0, 3, 3, 1, 4, 3, 3, 2, 2, 5, 0, 5, 3, 6, 4, 3, 2, 2, 2, 5, 5, 5, 3, 6, 4, 3, 2, 9, 2, 5, 5, 8, 3, 3, 3, 3, 2, 9, 2, 5, 5, 8, 3, 3, 3, 3, 2, 9, 9, 7, 5, 8, 3, 3, 3, 3, 8, 8, 9, 7, 5, 8, 8, 3, 3, 8, 8, 9, 9, 7, 7, 8, 8, 8, 8, 8, 8, 8, 9]","[1, 13, 25, 32, 44, 57, 69, 76, 80, 98]",https://www.linkedin.com/games/queens/?puzzleId=271,Deer,DB Game is good,5 - Medium-Hard,10x10,Unique,TRUE,,,,,
1/27,272,"[0, 0, 1, 1, 1, 2, 3, 0, 0, 1, 1, 1, 3, 3, 0, 0, 0, 4, 3, 3, 3, 0, 4, 4, 4, 4, 4, 3, 0, 0, 5, 5, 5, 3, 3, 0, 0, 5, 6, 5, 3, 3, 0, 0, 5, 6, 5, 3, 3]","[5, 9, 20, 22, 32, 35, 45]",https://www.linkedin.com/games/queens/?puzzleId=272,Stick Man,DB Game is good,1 - Very Easy,7x7,Unique,TRUE,,,,,
1/28,273,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 1, 2, 7, 7, 7, 7, 1, 1, 2, 2, 3, 4, 4, 7, 5, 5, 2, 3, 3, 4, 7, 7, 5, 5, 5, 5, 3, 6, 6, 7, 5, 5, 5, 5, 5, 5, 6, 0, 5, 5, 5, 5, 5, 5, 0, 0, 5, 5, 5, 5, 5, 5, 5, 0]","[3, 9, 21, 26, 36, 46, 48, 63]",https://www.linkedin.com/games/queens/?puzzleId=273,Smashed by the Giants,DB Game is good,2 - Easy,8x8,Unique,TRUE,,,,,
1/29,274,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 0, 3, 3, 3, 1, 2, 4, 0, 0, 3, 5, 3, 1, 1, 4, 0, 0, 3, 3, 3, 6, 6, 4, 0, 0, 3, 7, 7, 7, 6, 4, 4, 4, 7, 7, 7, 7, 6, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]","[2, 14, 19, 25, 37, 40, 52, 63]",https://www.linkedin.com/games/queens/?puzzleId=274,National PZZL Day,DB Game is good,2 - Easy,8x8,Unique,,,,,,
1/30,275,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 3, 3, 3, 3, 0, 2, 2, 2, 1, 1, 4, 3, 3, 0, 5, 5, 5, 6, 1, 4, 3, 3, 0, 5, 7, 7, 6, 1, 4, 8, 3, 0, 5, 5, 7, 6, 1, 4, 8, 3, 0, 5, 7, 7, 6, 6, 4, 8, 8, 8, 5, 5, 5]","[5, 9, 24, 31, 43, 47, 62, 66, 73]",https://www.linkedin.com/games/queens/?puzzleId=275,Bottom Live,DB Game is good,3 - Easy-Medium,9x9,Unique,TRUE,,,,,
1/31,276,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 2, 2, 5, 3, 1, 5, 5, 5, 5, 5, 2, 5, 3, 1, 4, 0, 0, 0, 6, 2, 5, 3, 1, 4, 4, 4, 6, 6, 2, 5, 3, 1, 4, 7, 7, 7, 6, 2, 5, 3, 1, 8, 8, 6, 6, 6, 2, 5, 1, 1, 1, 8, 6, 8, 2, 2, 2, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[3, 16, 18, 32, 38, 49, 60, 64, 80]",https://www.linkedin.com/games/queens/?puzzleId=276,Mathematical Proof,DB Game is good,4 - Medium,9x9,Unique,TRUE,,,,,
2/1,277,"[0, 1, 2, 2, 2, 3, 3, 3, 3, 3, 0, 1, 1, 2, 2, 3, 3, 3, 4, 4, 0, 1, 1, 2, 2, 5, 3, 3, 3, 4, 0, 0, 1, 2, 2, 5, 3, 3, 3, 4, 1, 0, 1, 2, 2, 5, 5, 3, 3, 4, 1, 1, 1, 2, 2, 6, 5, 3, 3, 4, 1, 1, 1, 1, 2, 6, 6, 4, 4, 4, 7, 2, 2, 2, 2, 8, 8, 4, 4, 4, 7, 2, 9, 2, 2, 8, 8, 4, 4, 8, 7, 7, 9, 9, 2, 8, 8, 8, 8, 8]","[4, 18, 25, 31, 47, 52, 66, 70, 89, 93]",https://www.linkedin.com/games/queens/?puzzleId=277,Half and Half,DB Game is good,5 - Medium-Hard,10x10,Unique,TRUE,,,,,
2/2,278,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 1, 1, 1, 8, 8, 8, 6, 6, 8, 1, 1, 1, 8, 8, 8, 6, 3, 3, 1, 1, 1, 4, 8, 4, 6, 6, 3, 3, 1, 4, 4, 4, 4, 7, 6, 7, 3, 1, 4, 2, 5, 4, 7, 7, 7, 7, 1, 0, 2, 5, 5, 7, 7, 7, 7, 1, 0, 2, 2, 5, 7, 7, 7, 7, 1, 0, 0, 2, 5]","[2, 13, 19, 33, 39, 45, 62, 68, 79]",https://www.linkedin.com/games/queens/?puzzleId=278,Lollipop,DB Game is good,6 - Hard,9x9,Unique,TRUE,,,,,
2/3,279,"[0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 3, 0, 1, 1, 2, 0, 0, 4, 4, 4, 4, 2, 2, 0, 0, 4, 5, 5, 4, 2, 2, 0, 0, 4, 5, 5, 4, 6, 2, 0, 0, 4, 4, 4, 4, 2, 2, 0, 7, 7, 2, 2, 2, 2, 2, 0, 7, 7, 2, 2, 2, 2, 2]","[5, 11, 16, 28, 38, 42, 55, 57]",https://www.linkedin.com/games/queens/?puzzleId=279,Squared,DB Game is good,1 - Very Easy,8x8,Unique,TRUE,,,,,
